Ano,UF,Código do Município,Municipio,PIB x 1000,PIB per capita x 1 ,chave
2018,MA,2110401,SAO BENEDITO DO RIO PRETO,118462.774,6366.23,2018SAO BENEDITO DO RIO PRETO
2015,PE,2612901,SAO BENEDITO DO SUL,79765.489,5211.73,2015SAO BENEDITO DO SUL
2016,PE,2612901,SAO BENEDITO DO SUL,97753.622,6307.91,2016SAO BENEDITO DO SUL
2017,PE,2612901,SAO BENEDITO DO SUL,96156.916,6131.28,2017SAO BENEDITO DO SUL
2018,PE,2612901,SAO BENEDITO DO SUL,96619.312,6147.44,2018SAO BENEDITO DO SUL
2015,PB,2513927,SAO BENTINHO,37327.259,8386.26,2015SAO BENTINHO
2016,PB,2513927,SAO BENTINHO,41396.63,9205.39,2016SAO BENTINHO
2017,PB,2513927,SAO BENTINHO,40296.815,8875.95,2017SAO BENTINHO
2018,PB,2513927,SAO BENTINHO,46428.673,10335.86,2018SAO BENTINHO
2015,MA,2110500,SAO BENTO,228872.777,5081.09,2015SAO BENTO
2015,PB,2513901,SAO BENTO,344959.938,10308.39,2015SAO BENTO
2016,MA,2110500,SAO BENTO,437280.567,9597.91,2016SAO BENTO
2016,PB,2513901,SAO BENTO,389079.832,11495.25,2016SAO BENTO
2017,MA,2110500,SAO BENTO,257120.518,5584.84,2017SAO BENTO
2017,PB,2513901,SAO BENTO,425782.469,12444.32,2017SAO BENTO
2018,MA,2110500,SAO BENTO,274190.131,6118.81,2018SAO BENTO
2018,PB,2513901,SAO BENTO,437512.068,12945.68,2018SAO BENTO
2015,MG,3160801,SAO BENTO ABADE,57673.892,11436.43,2015SAO BENTO ABADE
2016,MG,3160801,SAO BENTO ABADE,69925.546,13702.83,2016SAO BENTO ABADE
2017,MG,3160801,SAO BENTO ABADE,60872.015,11799.19,2017SAO BENTO ABADE
2018,MG,3160801,SAO BENTO ABADE,60876.157,11662.1,2018SAO BENTO ABADE
2015,RN,2411601,SAO BENTO DO NORTE,76519.02,26340.45,2015SAO BENTO DO NORTE
2016,RN,2411601,SAO BENTO DO NORTE,105101.485,36557.04,2016SAO BENTO DO NORTE
2017,RN,2411601,SAO BENTO DO NORTE,196460.241,69030.3,2017SAO BENTO DO NORTE
2018,RN,2411601,SAO BENTO DO NORTE,199777.086,71914.0,2018SAO BENTO DO NORTE
2015,SP,3548609,SAO BENTO DO SAPUCAI,172831.571,15908.65,2015SAO BENTO DO SAPUCAI
2016,SP,3548609,SAO BENTO DO SAPUCAI,181627.062,16693.66,2016SAO BENTO DO SAPUCAI
2017,SP,3548609,SAO BENTO DO SAPUCAI,196295.913,18017.06,2017SAO BENTO DO SAPUCAI
2018,SP,3548609,SAO BENTO DO SAPUCAI,203399.837,18725.82,2018SAO BENTO DO SAPUCAI
2015,SC,4215802,SAO BENTO DO SUL,2828572.171,34948.26,2015SAO BENTO DO SUL
2016,SC,4215802,SAO BENTO DO SUL,2652536.311,32390.27,2016SAO BENTO DO SUL
2017,SC,4215802,SAO BENTO DO SUL,2994812.963,36150.9,2017SAO BENTO DO SUL
2018,SC,4215802,SAO BENTO DO SUL,3198188.427,38266.83,2018SAO BENTO DO SUL
2015,TO,1720101,SAO BENTO DO TOCANTINS,43047.055,8447.22,2015SAO BENTO DO TOCANTINS
2016,TO,1720101,SAO BENTO DO TOCANTINS,48259.075,9345.29,2016SAO BENTO DO TOCANTINS
2017,TO,1720101,SAO BENTO DO TOCANTINS,49686.518,9498.47,2017SAO BENTO DO TOCANTINS
2018,TO,1720101,SAO BENTO DO TOCANTINS,53150.874,10112.42,2018SAO BENTO DO TOCANTINS
2015,RN,2411700,SAO BENTO DO TRAIRI,30358.777,7030.75,2015SAO BENTO DO TRAIRI
2016,RN,2411700,SAO BENTO DO TRAIRI,33445.345,7649.9,2016SAO BENTO DO TRAIRI
2017,RN,2411700,SAO BENTO DO TRAIRI,34817.249,7868.3,2017SAO BENTO DO TRAIRI
2018,RN,2411700,SAO BENTO DO TRAIRI,37490.897,8518.72,2018SAO BENTO DO TRAIRI
2015,PE,2613008,SAO BENTO DO UNA,836828.565,14513.41,2015SAO BENTO DO UNA
2016,PE,2613008,SAO BENTO DO UNA,966181.508,16586.52,2016SAO BENTO DO UNA
2017,PE,2613008,SAO BENTO DO UNA,953021.426,16201.23,2017SAO BENTO DO UNA
2018,PE,2613008,SAO BENTO DO UNA,1085366.267,18409.77,2018SAO BENTO DO UNA
2015,SC,4215752,SAO BERNARDINO,49929.062,19618.49,2015SAO BERNARDINO
2016,SC,4215752,SAO BERNARDINO,58747.468,23536.65,2016SAO BERNARDINO
2017,SC,4215752,SAO BERNARDINO,57874.685,23631.97,2017SAO BERNARDINO
2018,SC,4215752,SAO BERNARDINO,63725.683,26708.17,2018SAO BERNARDINO
2015,MA,2110609,SAO BERNARDO,230061.115,8270.52,2015SAO BERNARDO
2016,MA,2110609,SAO BERNARDO,263271.975,9395.86,2016SAO BERNARDO
2017,MA,2110609,SAO BERNARDO,248030.626,8792.92,2017SAO BERNARDO
2018,MA,2110609,SAO BERNARDO,254393.432,8975.53,2018SAO BERNARDO
2015,SP,3548708,SAO BERNARDO DO CAMPO,42013774.575,51429.17,2015SAO BERNARDO DO CAMPO
2016,SP,3548708,SAO BERNARDO DO CAMPO,43222829.059,52567.04,2016SAO BERNARDO DO CAMPO
2017,SP,3548708,SAO BERNARDO DO CAMPO,44433140.002,53699.73,2017SAO BERNARDO DO CAMPO
2018,SP,3548708,SAO BERNARDO DO CAMPO,50568693.335,60689.23,2018SAO BERNARDO DO CAMPO
2015,SC,4215901,SAO BONIFACIO,50098.526,17017.16,2015SAO BONIFACIO
2016,SC,4215901,SAO BONIFACIO,55551.725,19011.54,2016SAO BONIFACIO
2017,SC,4215901,SAO BONIFACIO,61837.121,21330.5,2017SAO BONIFACIO
2018,SC,4215901,SAO BONIFACIO,71441.344,24962.03,2018SAO BONIFACIO
2015,RS,4318002,SAO BORJA,1613083.176,25608.56,2015SAO BORJA
2016,RS,4318002,SAO BORJA,1683001.732,26758.06,2016SAO BORJA
2017,RS,4318002,SAO BORJA,1762673.675,28064.48,2017SAO BORJA
2018,RS,4318002,SAO BORJA,1905563.523,31467.27,2018SAO BORJA
2015,AL,2708204,SAO BRAS,53977.571,7673.81,2015SAO BRAS
2016,AL,2708204,SAO BRAS,75665.568,10738.8,2016SAO BRAS
2017,AL,2708204,SAO BRAS,115090.498,16306.39,2017SAO BRAS
2018,AL,2708204,SAO BRAS,83738.417,12043.49,2018SAO BRAS
2015,MG,3160900,SAO BRAS DO SUACUI,65826.026,17733.3,2015SAO BRAS DO SUACUI
2016,MG,3160900,SAO BRAS DO SUACUI,59088.732,15841.48,2016SAO BRAS DO SUACUI
2017,MG,3160900,SAO BRAS DO SUACUI,51230.196,13672.32,2017SAO BRAS DO SUACUI
2018,MG,3160900,SAO BRAS DO SUACUI,54304.324,14594.01,2018SAO BRAS DO SUACUI
2015,PI,2209559,SAO BRAZ DO PIAUI,26713.803,6111.6,2015SAO BRAZ DO PIAUI
2016,PI,2209559,SAO BRAZ DO PIAUI,27208.086,6220.41,2016SAO BRAZ DO PIAUI
2017,PI,2209559,SAO BRAZ DO PIAUI,27904.261,6375.2,2017SAO BRAZ DO PIAUI
2018,PI,2209559,SAO BRAZ DO PIAUI,32220.23,7250.28,2018SAO BRAZ DO PIAUI
2015,PA,1507102,SAO CAETANO DE ODIVELAS,114215.124,6556.55,2015SAO CAETANO DE ODIVELAS
2016,PA,1507102,SAO CAETANO DE ODIVELAS,119021.631,6804.35,2016SAO CAETANO DE ODIVELAS
2017,PA,1507102,SAO CAETANO DE ODIVELAS,131227.189,7471.8,2017SAO CAETANO DE ODIVELAS
2018,PA,1507102,SAO CAETANO DE ODIVELAS,142310.145,7919.32,2018SAO CAETANO DE ODIVELAS
2015,SP,3548807,SAO CAETANO DO SUL,13426306.278,84963.72,2015SAO CAETANO DO SUL
2016,SP,3548807,SAO CAETANO DO SUL,12960847.025,81604.58,2016SAO CAETANO DO SUL
2017,SP,3548807,SAO CAETANO DO SUL,13225037.861,82859.49,2017SAO CAETANO DO SUL
2018,SP,3548807,SAO CAETANO DO SUL,13440728.406,83860.42,2018SAO CAETANO DO SUL
2015,PE,2613107,SAO CAITANO,317449.157,8635.02,2015SAO CAITANO
2016,PE,2613107,SAO CAITANO,321975.05,8726.79,2016SAO CAITANO
2017,PE,2613107,SAO CAITANO,350467.219,9466.2,2017SAO CAITANO
2018,PE,2613107,SAO CAITANO,357395.655,9628.38,2018SAO CAITANO
2015,SP,3548906,SAO CARLOS,9948806.386,41214.83,2015SAO CARLOS
2015,SC,4216008,SAO CARLOS,268754.121,24557.21,2015SAO CARLOS
2016,SP,3548906,SAO CARLOS,9991863.389,40989.74,2016SAO CARLOS
2016,SC,4216008,SAO CARLOS,294553.405,26685.4,2016SAO CARLOS
2017,SP,3548906,SAO CARLOS,10353398.861,42071.94,2017SAO CARLOS
2017,SC,4216008,SAO CARLOS,340075.234,30549.34,2017SAO CARLOS
2018,SP,3548906,SAO CARLOS,11173000.339,44796.83,2018SAO CARLOS
2018,SC,4216008,SAO CARLOS,424613.842,37942.44,2018SAO CARLOS
2015,PR,4124608,SAO CARLOS DO IVAI,235454.203,34851.13,2015SAO CARLOS DO IVAI
2016,PR,4124608,SAO CARLOS DO IVAI,266653.743,39231.09,2016SAO CARLOS DO IVAI
2017,PR,4124608,SAO CARLOS DO IVAI,297524.413,43504.08,2017SAO CARLOS DO IVAI
2018,PR,4124608,SAO CARLOS DO IVAI,307762.196,45033.98,2018SAO CARLOS DO IVAI
2015,SE,2806701,SAO CRISTOVAO,851184.29,9786.09,2015SAO CRISTOVAO
2016,SE,2806701,SAO CRISTOVAO,897169.117,10181.45,2016SAO CRISTOVAO
2017,SE,2806701,SAO CRISTOVAO,909982.285,10197.94,2017SAO CRISTOVAO
2018,SE,2806701,SAO CRISTOVAO,895764.102,10061.71,2018SAO CRISTOVAO
2015,SC,4216057,SAO CRISTOVAO DO SUL,115524.082,21553.0,2015SAO CRISTOVAO DO SUL
2016,SC,4216057,SAO CRISTOVAO DO SUL,120723.682,22306.67,2016SAO CRISTOVAO DO SUL
2017,SC,4216057,SAO CRISTOVAO DO SUL,147729.041,27036.79,2017SAO CRISTOVAO DO SUL
2018,SC,4216057,SAO CRISTOVAO DO SUL,158741.412,28867.32,2018SAO CRISTOVAO DO SUL
2015,BA,2928901,SAO DESIDERIO,2716624.556,83229.92,2015SAO DESIDERIO
2016,BA,2928901,SAO DESIDERIO,1509727.251,45517.58,2016SAO DESIDERIO
2017,BA,2928901,SAO DESIDERIO,2355894.353,69988.84,2017SAO DESIDERIO
2018,BA,2928901,SAO DESIDERIO,3645980.956,109841.86,2018SAO DESIDERIO
2015,PB,2513968,SAO DOMINGOS,22990.707,7510.85,2015SAO DOMINGOS
2015,SE,2806800,SAO DOMINGOS,101467.948,9248.74,2015SAO DOMINGOS
2015,BA,2928950,SAO DOMINGOS,67420.409,6826.0,2015SAO DOMINGOS
2015,SC,4216107,SAO DOMINGOS,280101.435,29434.79,2015SAO DOMINGOS
2015,GO,5219803,SAO DOMINGOS,143868.708,11689.99,2015SAO DOMINGOS
2016,PB,2513968,SAO DOMINGOS,25546.142,8264.69,2016SAO DOMINGOS
2016,SE,2806800,SAO DOMINGOS,99206.893,8975.56,2016SAO DOMINGOS
2016,BA,2928950,SAO DOMINGOS,65422.255,6973.91,2016SAO DOMINGOS
2016,SC,4216107,SAO DOMINGOS,326513.12,34337.27,2016SAO DOMINGOS
2016,GO,5219803,SAO DOMINGOS,148310.488,11914.4,2016SAO DOMINGOS
2017,PB,2513968,SAO DOMINGOS,28149.191,9022.18,2017SAO DOMINGOS
2017,SE,2806800,SAO DOMINGOS,101384.203,9106.64,2017SAO DOMINGOS
2017,BA,2928950,SAO DOMINGOS,69663.0,7407.81,2017SAO DOMINGOS
2017,SC,4216107,SAO DOMINGOS,309647.797,32587.64,2017SAO DOMINGOS
2017,GO,5219803,SAO DOMINGOS,147985.176,11758.85,2017SAO DOMINGOS
2018,PB,2513968,SAO DOMINGOS,28971.865,9385.12,2018SAO DOMINGOS
2018,SE,2806800,SAO DOMINGOS,102290.012,9244.47,2018SAO DOMINGOS
2018,BA,2928950,SAO DOMINGOS,70128.799,7755.89,2018SAO DOMINGOS
2018,SC,4216107,SAO DOMINGOS,327326.345,34612.07,2018SAO DOMINGOS
2018,GO,5219803,SAO DOMINGOS,160523.17,12549.7,2018SAO DOMINGOS
2015,MG,3160959,SAO DOMINGOS DAS DORES,60036.165,10605.22,2015SAO DOMINGOS DAS DORES
2016,MG,3160959,SAO DOMINGOS DAS DORES,85391.618,15033.74,2016SAO DOMINGOS DAS DORES
2017,MG,3160959,SAO DOMINGOS DAS DORES,66627.385,11695.17,2017SAO DOMINGOS DAS DORES
2018,MG,3160959,SAO DOMINGOS DAS DORES,72561.69,12888.4,2018SAO DOMINGOS DAS DORES
2015,PA,1507151,SAO DOMINGOS DO ARAGUAIA,220133.625,9003.05,2015SAO DOMINGOS DO ARAGUAIA
2016,PA,1507151,SAO DOMINGOS DO ARAGUAIA,251103.085,10183.02,2016SAO DOMINGOS DO ARAGUAIA
2017,PA,1507151,SAO DOMINGOS DO ARAGUAIA,272450.228,10959.82,2017SAO DOMINGOS DO ARAGUAIA
2018,PA,1507151,SAO DOMINGOS DO ARAGUAIA,281018.655,11082.05,2018SAO DOMINGOS DO ARAGUAIA
2015,MA,2110658,SAO DOMINGOS DO AZEITAO,155677.418,21550.03,2015SAO DOMINGOS DO AZEITAO
2016,MA,2110658,SAO DOMINGOS DO AZEITAO,110602.846,15236.65,2016SAO DOMINGOS DO AZEITAO
2017,MA,2110658,SAO DOMINGOS DO AZEITAO,173389.773,23781.34,2017SAO DOMINGOS DO AZEITAO
2018,MA,2110658,SAO DOMINGOS DO AZEITAO,217717.003,29569.06,2018SAO DOMINGOS DO AZEITAO
2015,PA,1507201,SAO DOMINGOS DO CAPIM,247892.278,8036.19,2015SAO DOMINGOS DO CAPIM
2016,PA,1507201,SAO DOMINGOS DO CAPIM,315598.599,10184.87,2016SAO DOMINGOS DO CAPIM
2017,PA,1507201,SAO DOMINGOS DO CAPIM,309229.263,9935.72,2017SAO DOMINGOS DO CAPIM
2018,PA,1507201,SAO DOMINGOS DO CAPIM,267172.925,8391.9,2018SAO DOMINGOS DO CAPIM
2015,PB,2513943,SAO DOMINGOS DO CARIRI,20789.852,8111.53,2015SAO DOMINGOS DO CARIRI
2016,PB,2513943,SAO DOMINGOS DO CARIRI,22243.592,8614.87,2016SAO DOMINGOS DO CARIRI
2017,PB,2513943,SAO DOMINGOS DO CARIRI,23775.087,9140.75,2017SAO DOMINGOS DO CARIRI
2018,PB,2513943,SAO DOMINGOS DO CARIRI,23955.676,9281.55,2018SAO DOMINGOS DO CARIRI
2015,MA,2110708,SAO DOMINGOS DO MARANHAO,267461.965,7934.91,2015SAO DOMINGOS DO MARANHAO
2016,MA,2110708,SAO DOMINGOS DO MARANHAO,252236.873,7485.0,2016SAO DOMINGOS DO MARANHAO
2017,MA,2110708,SAO DOMINGOS DO MARANHAO,269081.809,7986.76,2017SAO DOMINGOS DO MARANHAO
2018,MA,2110708,SAO DOMINGOS DO MARANHAO,290937.994,8465.37,2018SAO DOMINGOS DO MARANHAO
2015,ES,3204658,SAO DOMINGOS DO NORTE,196785.208,22595.61,2015SAO DOMINGOS DO NORTE
2016,ES,3204658,SAO DOMINGOS DO NORTE,226591.897,25854.85,2016SAO DOMINGOS DO NORTE
2017,ES,3204658,SAO DOMINGOS DO NORTE,229836.905,26064.52,2017SAO DOMINGOS DO NORTE
2018,ES,3204658,SAO DOMINGOS DO NORTE,252603.358,29410.1,2018SAO DOMINGOS DO NORTE
2015,MG,3161007,SAO DOMINGOS DO PRATA,189910.149,10670.31,2015SAO DOMINGOS DO PRATA
2016,MG,3161007,SAO DOMINGOS DO PRATA,227520.562,12787.8,2016SAO DOMINGOS DO PRATA
2017,MG,3161007,SAO DOMINGOS DO PRATA,241192.571,13560.05,2017SAO DOMINGOS DO PRATA
2018,MG,3161007,SAO DOMINGOS DO PRATA,251805.317,14477.39,2018SAO DOMINGOS DO PRATA
2015,RS,4318051,SAO DOMINGOS DO SUL,59430.851,19396.49,2015SAO DOMINGOS DO SUL
2016,RS,4318051,SAO DOMINGOS DO SUL,61996.401,20174.55,2016SAO DOMINGOS DO SUL
2017,RS,4318051,SAO DOMINGOS DO SUL,63679.844,20675.27,2017SAO DOMINGOS DO SUL
2018,RS,4318051,SAO DOMINGOS DO SUL,65008.582,21209.98,2018SAO DOMINGOS DO SUL
2015,BA,2929107,SAO FELIPE,172667.694,8000.54,2015SAO FELIPE
2016,BA,2929107,SAO FELIPE,185398.218,8452.16,2016SAO FELIPE
2017,BA,2929107,SAO FELIPE,180575.348,8221.42,2017SAO FELIPE
2018,BA,2929107,SAO FELIPE,186883.693,8870.08,2018SAO FELIPE
2015,RO,1101484,SAO FELIPE D'OESTE,78389.499,12844.42,2015SAO FELIPE D'OESTE
2016,RO,1101484,SAO FELIPE D'OESTE,84806.883,14022.3,2016SAO FELIPE D'OESTE
2017,RO,1101484,SAO FELIPE D'OESTE,87273.174,14560.09,2017SAO FELIPE D'OESTE
2018,RO,1101484,SAO FELIPE D'OESTE,89556.395,16961.44,2018SAO FELIPE D'OESTE
2015,BA,2929008,SAO FELIX,162257.455,10751.94,2015SAO FELIX
2016,BA,2929008,SAO FELIX,171637.566,11238.71,2016SAO FELIX
2017,BA,2929008,SAO FELIX,134340.301,8774.68,2017SAO FELIX
2018,BA,2929008,SAO FELIX,208072.01,14138.21,2018SAO FELIX
2015,MA,2110807,SAO FELIX DE BALSAS,36322.981,8039.62,2015SAO FELIX DE BALSAS
2016,MA,2110807,SAO FELIX DE BALSAS,38940.716,8684.37,2016SAO FELIX DE BALSAS
2017,MA,2110807,SAO FELIX DE BALSAS,47926.218,10762.68,2017SAO FELIX DE BALSAS
2018,MA,2110807,SAO FELIX DE BALSAS,46713.322,10135.24,2018SAO FELIX DE BALSAS
2015,MG,3161056,SAO FELIX DE MINAS,30135.366,8704.61,2015SAO FELIX DE MINAS
2016,MG,3161056,SAO FELIX DE MINAS,36050.249,10419.15,2016SAO FELIX DE MINAS
2017,MG,3161056,SAO FELIX DE MINAS,35929.121,10390.15,2017SAO FELIX DE MINAS
2018,MG,3161056,SAO FELIX DE MINAS,37337.294,11056.35,2018SAO FELIX DE MINAS
2015,MT,5107859,SAO FELIX DO ARAGUAIA,470082.377,42254.6,2015SAO FELIX DO ARAGUAIA
2016,MT,5107859,SAO FELIX DO ARAGUAIA,611678.441,54570.3,2016SAO FELIX DO ARAGUAIA
2017,MT,5107859,SAO FELIX DO ARAGUAIA,559905.235,49593.02,2017SAO FELIX DO ARAGUAIA
2018,MT,5107859,SAO FELIX DO ARAGUAIA,669627.609,57651.97,2018SAO FELIX DO ARAGUAIA
2015,BA,2929057,SAO FELIX DO CORIBE,138843.734,8873.51,2015SAO FELIX DO CORIBE
2016,BA,2929057,SAO FELIX DO CORIBE,161839.39,10283.35,2016SAO FELIX DO CORIBE
2017,BA,2929057,SAO FELIX DO CORIBE,168860.155,10670.47,2017SAO FELIX DO CORIBE
2018,BA,2929057,SAO FELIX DO CORIBE,214330.546,13999.38,2018SAO FELIX DO CORIBE
2015,PI,2209609,SAO FELIX DO PIAUI,21127.574,7235.47,2015SAO FELIX DO PIAUI
2016,PI,2209609,SAO FELIX DO PIAUI,22883.082,7866.31,2016SAO FELIX DO PIAUI
2017,PI,2209609,SAO FELIX DO PIAUI,24217.566,8348.01,2017SAO FELIX DO PIAUI
2018,PI,2209609,SAO FELIX DO PIAUI,27495.02,9307.72,2018SAO FELIX DO PIAUI
2015,TO,1720150,SAO FELIX DO TOCANTINS,15009.089,9714.62,2015SAO FELIX DO TOCANTINS
2016,TO,1720150,SAO FELIX DO TOCANTINS,17950.908,11514.37,2016SAO FELIX DO TOCANTINS
2017,TO,1720150,SAO FELIX DO TOCANTINS,18481.996,11764.48,2017SAO FELIX DO TOCANTINS
2018,TO,1720150,SAO FELIX DO TOCANTINS,21497.072,13674.98,2018SAO FELIX DO TOCANTINS
2015,PA,1507300,SAO FELIX DO XINGU,1212881.653,10439.14,2015SAO FELIX DO XINGU
2016,PA,1507300,SAO FELIX DO XINGU,1414834.416,11733.57,2016SAO FELIX DO XINGU
2017,PA,1507300,SAO FELIX DO XINGU,1392878.257,11160.35,2017SAO FELIX DO XINGU
2018,PA,1507300,SAO FELIX DO XINGU,1395724.124,11187.0,2018SAO FELIX DO XINGU
2015,RN,2411809,SAO FERNANDO,49902.724,13912.11,2015SAO FERNANDO
2016,RN,2411809,SAO FERNANDO,47436.211,13165.75,2016SAO FERNANDO
2017,RN,2411809,SAO FERNANDO,48863.058,13509.28,2017SAO FERNANDO
2018,RN,2411809,SAO FERNANDO,48846.493,13671.0,2018SAO FERNANDO
2015,RJ,3304805,SAO FIDELIS,716978.691,19016.49,2015SAO FIDELIS
2016,RJ,3304805,SAO FIDELIS,729989.322,19365.17,2016SAO FIDELIS
2017,RJ,3304805,SAO FIDELIS,669862.142,17773.41,2017SAO FIDELIS
2018,RJ,3304805,SAO FIDELIS,695181.103,17997.75,2018SAO FIDELIS
2015,PB,2513984,SAO FRANCISCO,27433.328,8128.39,2015SAO FRANCISCO
2015,SE,2806909,SAO FRANCISCO,32588.483,8471.14,2015SAO FRANCISCO
2015,MG,3161106,SAO FRANCISCO,433575.893,7684.38,2015SAO FRANCISCO
2015,SP,3549003,SAO FRANCISCO,39059.771,13671.6,2015SAO FRANCISCO
2016,PB,2513984,SAO FRANCISCO,30209.343,8966.86,2016SAO FRANCISCO
2016,SE,2806909,SAO FRANCISCO,34634.244,8844.29,2016SAO FRANCISCO
2016,MG,3161106,SAO FRANCISCO,480974.942,8494.94,2016SAO FRANCISCO
2016,SP,3549003,SAO FRANCISCO,47047.037,16484.6,2016SAO FRANCISCO
2017,PB,2513984,SAO FRANCISCO,31962.394,9504.13,2017SAO FRANCISCO
2017,SE,2806909,SAO FRANCISCO,39324.524,9873.09,2017SAO FRANCISCO
2017,MG,3161106,SAO FRANCISCO,495013.097,8714.25,2017SAO FRANCISCO
2017,SP,3549003,SAO FRANCISCO,46476.464,16307.53,2017SAO FRANCISCO
2018,PB,2513984,SAO FRANCISCO,34223.972,10152.47,2018SAO FRANCISCO
2018,SE,2806909,SAO FRANCISCO,39996.734,10031.79,2018SAO FRANCISCO
2018,MG,3161106,SAO FRANCISCO,505202.641,8995.29,2018SAO FRANCISCO
2018,SP,3549003,SAO FRANCISCO,47830.172,16925.04,2018SAO FRANCISCO
2015,RS,4318101,SAO FRANCISCO DE ASSIS,371758.293,19069.42,2015SAO FRANCISCO DE ASSIS
2016,RS,4318101,SAO FRANCISCO DE ASSIS,437161.101,22491.18,2016SAO FRANCISCO DE ASSIS
2017,RS,4318101,SAO FRANCISCO DE ASSIS,447032.65,23064.32,2017SAO FRANCISCO DE ASSIS
2018,RS,4318101,SAO FRANCISCO DE ASSIS,494104.985,26750.31,2018SAO FRANCISCO DE ASSIS
2015,PI,2209658,SAO FRANCISCO DE ASSIS DO PIAUI,35440.156,6125.16,2015SAO FRANCISCO DE ASSIS DO PIAUI
2016,PI,2209658,SAO FRANCISCO DE ASSIS DO PIAUI,37033.881,6374.16,2016SAO FRANCISCO DE ASSIS DO PIAUI
2017,PI,2209658,SAO FRANCISCO DE ASSIS DO PIAUI,39059.399,6904.61,2017SAO FRANCISCO DE ASSIS DO PIAUI
2018,PI,2209658,SAO FRANCISCO DE ASSIS DO PIAUI,42227.274,7368.22,2018SAO FRANCISCO DE ASSIS DO PIAUI
2015,GO,5219902,SAO FRANCISCO DE GOIAS,91688.266,14459.59,2015SAO FRANCISCO DE GOIAS
2016,GO,5219902,SAO FRANCISCO DE GOIAS,92639.559,14579.72,2016SAO FRANCISCO DE GOIAS
2017,GO,5219902,SAO FRANCISCO DE GOIAS,102643.712,16123.74,2017SAO FRANCISCO DE GOIAS
2018,GO,5219902,SAO FRANCISCO DE GOIAS,102540.889,16380.33,2018SAO FRANCISCO DE GOIAS
2015,RJ,3304755,SAO FRANCISCO DE ITABAPOANA,910097.841,22041.07,2015SAO FRANCISCO DE ITABAPOANA
2016,RJ,3304755,SAO FRANCISCO DE ITABAPOANA,956780.276,23200.3,2016SAO FRANCISCO DE ITABAPOANA
2017,RJ,3304755,SAO FRANCISCO DE ITABAPOANA,939797.406,22815.6,2017SAO FRANCISCO DE ITABAPOANA
2018,RJ,3304755,SAO FRANCISCO DE ITABAPOANA,1023340.002,24249.19,2018SAO FRANCISCO DE ITABAPOANA
2015,MG,3161205,SAO FRANCISCO DE PAULA,85682.852,12846.0,2015SAO FRANCISCO DE PAULA
2015,RS,4318200,SAO FRANCISCO DE PAULA,526673.569,24438.47,2015SAO FRANCISCO DE PAULA
2016,MG,3161205,SAO FRANCISCO DE PAULA,100674.494,15091.36,2016SAO FRANCISCO DE PAULA
2016,RS,4318200,SAO FRANCISCO DE PAULA,654796.016,30290.79,2016SAO FRANCISCO DE PAULA
2017,MG,3161205,SAO FRANCISCO DE PAULA,96228.018,14420.5,2017SAO FRANCISCO DE PAULA
2017,RS,4318200,SAO FRANCISCO DE PAULA,574173.594,26485.24,2017SAO FRANCISCO DE PAULA
2018,MG,3161205,SAO FRANCISCO DE PAULA,98700.654,15103.39,2018SAO FRANCISCO DE PAULA
2018,RS,4318200,SAO FRANCISCO DE PAULA,614630.277,28411.7,2018SAO FRANCISCO DE PAULA
2015,MG,3161304,SAO FRANCISCO DE SALES,120585.451,19607.39,2015SAO FRANCISCO DE SALES
2016,MG,3161304,SAO FRANCISCO DE SALES,141188.937,22816.57,2016SAO FRANCISCO DE SALES
2017,MG,3161304,SAO FRANCISCO DE SALES,144457.78,23209.8,2017SAO FRANCISCO DE SALES
2018,MG,3161304,SAO FRANCISCO DE SALES,133112.769,21469.8,2018SAO FRANCISCO DE SALES
2015,MA,2110856,SAO FRANCISCO DO BREJAO,84776.424,7407.94,2015SAO FRANCISCO DO BREJAO
2016,MA,2110856,SAO FRANCISCO DO BREJAO,95908.621,8244.53,2016SAO FRANCISCO DO BREJAO
2017,MA,2110856,SAO FRANCISCO DO BREJAO,95612.807,8097.29,2017SAO FRANCISCO DO BREJAO
2018,MA,2110856,SAO FRANCISCO DO BREJAO,102538.689,8800.09,2018SAO FRANCISCO DO BREJAO
2015,BA,2929206,SAO FRANCISCO DO CONDE,8643549.997,219775.48,2015SAO FRANCISCO DO CONDE
2016,BA,2929206,SAO FRANCISCO DO CONDE,11802563.693,296621.35,2016SAO FRANCISCO DO CONDE
2017,BA,2929206,SAO FRANCISCO DO CONDE,10121956.524,251664.76,2017SAO FRANCISCO DO CONDE
2018,BA,2929206,SAO FRANCISCO DO CONDE,8862470.311,225290.31,2018SAO FRANCISCO DO CONDE
2015,MG,3161403,SAO FRANCISCO DO GLORIA,51229.176,9957.08,2015SAO FRANCISCO DO GLORIA
2016,MG,3161403,SAO FRANCISCO DO GLORIA,59590.131,11652.35,2016SAO FRANCISCO DO GLORIA
2017,MG,3161403,SAO FRANCISCO DO GLORIA,53371.456,10495.86,2017SAO FRANCISCO DO GLORIA
2018,MG,3161403,SAO FRANCISCO DO GLORIA,54553.958,11158.51,2018SAO FRANCISCO DO GLORIA
2015,RO,1101492,SAO FRANCISCO DO GUAPORE,293297.342,15435.08,2015SAO FRANCISCO DO GUAPORE
2016,RO,1101492,SAO FRANCISCO DO GUAPORE,318965.287,16481.44,2016SAO FRANCISCO DO GUAPORE
2017,RO,1101492,SAO FRANCISCO DO GUAPORE,335647.881,17043.15,2017SAO FRANCISCO DO GUAPORE
